384,0.033,0.006,0.006,0.008,
385,0.027,0.01,0.01,0.012,
386,0.054,0.038,0.039,0.041,
387,0.084,0.029,0.032,0.034,
388,0.072,0.007,0.009,0.06,
389,0.055,0.027,0.047,0.033,
390,0.019,0.016,0.017,0.02,
391,0.018,0.017,0.017,0.02,
392,0.037,0.009,0.008,0.009,
393,0.066,0.046,0.049,0.052,
394,0.015,0.022,0.03,0.018,
395,0.028,0.02,0.018,0.019,
396,0.013,0.013,0.022,0.043,
397,0.018,0.017,0.021,0.038,
398,0.02,0.016,0.034,0.017,
399,0.032,0.021,0.022,0.027,
400,0.045,0.031,0.037,0.05,
401,0.03,0.017,0.019,0.021,
402,0.042,0.031,0.035,0.036,
403,0.022,0.021,0.024,0.025,
404,0.017,0.007,0.008,0.03,
405,0.016,0.014,0.015,0.064,
406,0.027,0.012,0.013,0.019,
407,0.014,0.011,0.011,0.016,
408,0.021,0.019,0.022,0.092,
409,0.031,0.03,0.059,0.035,
410,0.037,0.041,0.048,0.054,
411,0.012,0.01,0.01,0.013,
412,0.056,0.044,0.073,0.055,
413,0.04,0.012,0.011,0.021,
414,0.013,0.012,0.025,0.016,
415,0.042,0.02,0.024,0.025,
416,0.021,0.016,0.019,0.02,
417,0.031,0.028,0.044,0.038,
418,0.016,0.014,0.017,0.018,
419,0.083,0.016,0.017,0.072,
420,0.013,0.011,0.026,0.025,
421,0.017,0.021,0.015,0.018,
422,0.095,0.015,0.02,0.027,
423,0.01,0.008,0.035,0.021,
424,0.015,0.013,0.015,0.018,
425,0.01,0.009,0.01,0.012,
426,0.015,0.006,0.078,0.007,
427,0.065,0.037,0.062,0.079,
428,0.018,0.016,0.019,0.021,
429,0.014,0.011,0.013,0.02,
430,0.024,0.021,0.024,0.036,
431,0.016,0.008,0.01,0.032,
432,0.014,0.014,0.021,0.045,
433,0.038,0.043,0.054,0.065,
434,0.016,0.016,0.043,0.019,
435,0.037,0.025,0.037,0.033,
436,0.022,0.018,0.051,0.024,
437,0.019,0.02,0.036,0.035,
438,0.013,0.011,0.038,0.041,
439,0.119,0.018,0.02,0.034,
440,0.07,0.014,0.022,0.017,
441,0.03,0.023,0.039,0.03,
442,0.031,0.018,0.031,0.022,
443,0.022,0.02,0.027,0.052,
444,0.013,0.013,0.011,0.022,
445,0.031,0.013,0.014,0.032,
446,0.028,0.024,0.031,0.043,
447,0.011,0.011,0.014,0.013,
448,0.013,0.013,0.019,0.032,
449,0.014,0.011,0.031,0.015,
450,0.015,0.012,0.016,0.093,
451,0.021,0.019,0.02,0.04,
452,0.027,0.016,0.112,0.015,
453,0.008,0.005,0.056,0.006,
454,0.009,0.004,0.019,0.005,
455,0.024,0.021,0.027,0.06,
456,0.014,0.012,0.015,0.047,
457,0.023,0.021,0.035,0.031,
458,0.038,0.033,0.041,0.035,
459,0.015,0.012,0.013,0.016,
460,0.048,0.029,0.034,0.036,
461,0.025,0.023,0.028,0.041,
462,0.045,0.008,0.011,0.011,
463,0.018,0.027,0.014,0.029,
464,0.02,0.016,0.023,0.022,
465,0.049,0.005,0.006,0.007,
466,0.013,0.01,0.011,0.015,
467,0.032,0.011,0.013,0.014,
468,0.041,0.004,0.006,0.007,
469,0.026,0.017,0.032,0.032,
470,0.013,0.011,0.029,0.015,
471,0.018,0.015,0.018,0.055,
472,0.017,0.013,0.014,0.021,
473,0.018,0.016,0.02,0.017,
474,0.012,0.01,0.014,0.014,
475,0.017,0.017,0.044,0.014,
476,0.022,0.018,0.134,0.044,
477,0.009,0.009,0.022,0.012,
478,0.009,0.01,0.095,0.013,
479,0.018,0.008,0.018,0.01,
480,0.03,0.02,0.023,0.034,
481,0.035,0.02,0.076,0.027,
482,0.032,0.025,0.055,0.032,
483,0.006,0.006,0.063,0.008,
484,0.006,0.005,0.016,0.008,
485,0.022,0.021,0.023,0.029,
486,0.015,0.013,0.014,0.014,
487,0.021,0.019,0.021,0.022,
488,0.014,0.012,0.015,0.014,
489,0.011,0.007,0.007,0.007,
490,0.039,0.036,0.052,0.045,
491,0.015,0.012,0.075,0.014,
492,0.016,0.015,0.015,0.015,
493,0.023,0.014,0.015,0.017,
494,0.032,0.01,0.011,0.012,
495,0.122,0.014,0.017,0.016,
496,0.014,0.005,0.032,0.008,
497,0.009,0.007,0.01,0.017,
498,0.015,0.015,0.019,0.019,
499,0.025,0.019,0.025,0.059,
500,0.049,0.042,0.054,0.073,
